condition,trial_index_1based,trigger_label,source,mixture,role_if_attended,band,status,source_n,mixture_n,stored_masked_n,stored_overt_n,align_status,max_abs_error_masked,max_abs_error_overt,max_abs_error_reconstruction,negative_masked_count,negative_overt_count,masked_exceeds_source_count,overt_exceeds_mix_count,overt_exceeds_source_count,masked_key,overt_key
diotic,10,trigger2,female_10,List_2_stim_10,ignore,4356-7285,failed_numeric_check,30622,30946,30946,30946,source_padded_324,3.5058729395132104e-06,1.905869211782374e-06,3.912795051519424e-06,0,0,1562,4927,3036,List_2_stim_10/female_10/freq_bins/4356-7285,List_2_stim_10/female_10/freq_bins/4356-7285
diotic,10,trigger2,female_10,List_2_stim_10,ignore,7537-12498,failed_numeric_check,30622,30946,30946,30946,source_padded_324,1.9071555641403393e-06,1.8981613081336945e-06,2.4583041025039165e-06,0,0,1593,4621,3261,List_2_stim_10/female_10/freq_bins/7537-12498,List_2_stim_10/female_10/freq_bins/7537-12498
diotic,10,trigger2,female_10,List_2_stim_10,ignore,12924-21328,failed_numeric_check,30622,30946,30946,30946,source_padded_324,1.6880639108762807e-06,9.520068573465323e-07,1.6932881479192474e-06,0,0,2356,3768,3524,List_2_stim_10/female_10/freq_bins/12924-21328,List_2_stim_10/female_10/freq_bins/12924-21328
binaural,11,trigger1,female_11,List_1_stim_11,attend,100-310,failed_numeric_check,32179,32181,32181,32181,source_padded_2,1.8979403222374458e-06,1.8996247916902576e-06,2.235649390058825e-06,0,0,1788,5168,2898,List_1_stim_11/female_11/freq_bins/100-310,List_1_stim_11/female_11/freq_bins/100-310
binaural,11,trigger1,female_11,List_1_stim_11,attend,328-684,failed_numeric_check,32179,32181,32181,32181,source_padded_2,1.8959629599635264e-06,1.8695451515782224e-06,2.3727885718471953e-06,0,0,1691,5292,3143,List_1_stim_11/female_11/freq_bins/328-684,List_1_stim_11/female_11/freq_bins/328-684
binaural,11,trigger1,female_11,List_1_stim_11,attend,715-1317,failed_numeric_check,32179,32181,32181,32181,source_padded_2,1.8863631368049028e-06,1.904783196948756e-06,2.739694338060872e-06,0,0,1908,5073,3111,List_1_stim_11/female_11/freq_bins/715-1317,List_1_stim_11/female_11/freq_bins/715-1317
binaural,11,trigger1,female_11,List_1_stim_11,attend,1369-2390,failed_numeric_check,32179,32181,32181,32181,source_padded_2,1.900529490228564e-06,1.8808753310395332e-06,2.321617813549892e-06,0,0,2018,4824,3052,List_1_stim_11/female_11/freq_bins/1369-2390,List_1_stim_11/female_11/freq_bins/1369-2390
binaural,11,trigger1,female_11,List_1_stim_11,attend,2478-4207,failed_numeric_check,32179,32181,32181,32181,source_padded_2,1.8933753835881362e-06,1.8868600122345924e-06,2.4311901327678243e-06,0,0,1891,5515,2536,List_1_stim_11/female_11/freq_bins/2478-4207,List_1_stim_11/female_11/freq_bins/2478-4207
binaural,11,trigger1,female_11,List_1_stim_11,attend,4356-7285,failed_numeric_check,32179,32181,32181,32181,source_padded_2,1.9042882897224445e-06,1.907037095350006e-06,2.817889964035203e-06,0,0,1561,5333,2789,List_1_stim_11/female_11/freq_bins/4356-7285,List_1_stim_11/female_11/freq_bins/4356-7285
binaural,11,trigger1,female_11,List_1_stim_11,attend,7537-12498,failed_numeric_check,32179,32181,32181,32181,source_padded_2,1.9038176688468411e-06,1.8934956429461636e-06,2.495934580792891e-06,0,0,1752,4820,3462,List_1_stim_11/female_11/freq_bins/7537-12498,List_1_stim_11/female_11/freq_bins/7537-12498
binaural,11,trigger1,female_11,List_1_stim_11,attend,12924-21328,failed_numeric_check,32179,32181,32181,32181,source_padded_2,1.8817496396650313e-06,1.4243092749666175e-06,1.87165707643544e-06,0,0,2528,4269,3409,List_1_stim_11/female_11/freq_bins/12924-21328,List_1_stim_11/female_11/freq_bins/12924-21328
binaural,11,trigger1,male_11,List_1_stim_11,ignore,100-310,failed_numeric_check,32136,32181,32181,32181,source_padded_45,1.8968098416394241e-06,1.9072178929491201e-06,2.7182576616269216e-06,0,0,1455,5397,2870,List_1_stim_11/male_11/freq_bins/100-310,List_1_stim_11/male_11/freq_bins/100-310
binaural,11,trigger1,male_11,List_1_stim_11,ignore,328-684,failed_numeric_check,32136,32181,32181,32181,source_padded_45,2.461460908875779e-06,1.902817267307455e-06,2.7331568830391006e-06,0,0,1471,5274,3037,List_1_stim_11/male_11/freq_bins/328-684,List_1_stim_11/male_11/freq_bins/328-684
binaural,11,trigger1,male_11,List_1_stim_11,ignore,715-1317,failed_numeric_check,32136,32181,32181,32181,source_padded_45,1.9068782322051447e-06,1.8936035957040076e-06,2.2490802749075556e-06,0,0,1351,5189,3615,List_1_stim_11/male_11/freq_bins/715-1317,List_1_stim_11/male_11/freq_bins/715-1317
binaural,11,trigger1,male_11,List_1_stim_11,ignore,1369-2390,failed_numeric_check,32136,32181,32181,32181,source_padded_45,1.8735507012479502e-06,1.9061202252146359e-06,2.5459554251483496e-06,0,0,1329,5831,3109,List_1_stim_11/male_11/freq_bins/1369-2390,List_1_stim_11/male_11/freq_bins/1369-2390
binaural,11,trigger1,male_11,List_1_stim_11,ignore,2478-4207,failed_numeric_check,32136,32181,32181,32181,source_padded_45,1.9069923453685078e-06,1.8975272979560032e-06,2.1724372274434245e-06,0,0,1725,5525,2635,List_1_stim_11/male_11/freq_bins/2478-4207,List_1_stim_11/male_11/freq_bins/2478-4207
binaural,11,trigger1,male_11,List_1_stim_11,ignore,4356-7285,failed_numeric_check,32136,32181,32181,32181,source_padded_45,1.9071028702910553e-06,1.9063726668377967e-06,2.2726840001041637e-06,0,0,2023,4812,2984,List_1_stim_11/male_11/freq_bins/4356-7285,List_1_stim_11/male_11/freq_bins/4356-7285
binaural,11,trigger1,male_11,List_1_stim_11,ignore,7537-12498,failed_numeric_check,32136,32181,32181,32181,source_padded_45,1.9053099435950571e-06,1.9047483164058576e-06,2.4735804515785276e-06,0,0,1577,5364,2885,List_1_stim_11/male_11/freq_bins/7537-12498,List_1_stim_11/male_11/freq_bins/7537-12498
binaural,11,trigger1,male_11,List_1_stim_11,ignore,12924-21328,failed_numeric_check,32136,32181,32181,32181,source_padded_45,1.7215964618344515e-06,1.8972873832012738e-06,1.9380270117608234e-06,0,0,1141,5907,3046,List_1_stim_11/male_11/freq_bins/12924-21328,List_1_stim_11/male_11/freq_bins/12924-21328
binaural,11,trigger2,male_11,List_2_stim_11,attend,100-310,failed_numeric_check,32136,32138,32138,32138,source_padded_2,1.8768261895729665e-06,1.8658465990029072e-06,2.717755997139193e-06,0,0,1386,5166,3117,List_2_stim_11/male_11/freq_bins/100-310,List_2_stim_11/male_11/freq_bins/100-310
binaural,11,trigger2,male_11,List_2_stim_11,attend,328-684,failed_numeric_check,32136,32138,32138,32138,source_padded_2,1.8916675301738906e-06,1.905989563510957e-06,2.6309082201692036e-06,0,0,1382,5069,3307,List_2_stim_11/male_11/freq_bins/328-684,List_2_stim_11/male_11/freq_bins/328-684
binaural,11,trigger2,male_11,List_2_stim_11,attend,715-1317,failed_numeric_check,32136,32138,32138,32138,source_padded_2,1.9038503893398229e-06,1.9062297198502165e-06,2.105964242105074e-06,0,0,1301,4909,3893,List_2_stim_11/male_11/freq_bins/715-1317,List_2_stim_11/male_11/freq_bins/715-1317
binaural,11,trigger2,male_11,List_2_stim_11,attend,1369-2390,failed_numeric_check,32136,32138,32138,32138,source_padded_2,1.8844703220111114e-06,1.9052802713304118e-06,2.4523092179151718e-06,0,0,1214,5534,3311,List_2_stim_11/male_11/freq_bins/1369-2390,List_2_stim_11/male_11/freq_bins/1369-2390
binaural,11,trigger2,male_11,List_2_stim_11,attend,2478-4207,failed_numeric_check,32136,32138,32138,32138,source_padded_2,1.877810881012465e-06,1.9032480054193002e-06,2.5426621022006657e-06,0,0,1622,5275,2926,List_2_stim_11/male_11/freq_bins/2478-4207,List_2_stim_11/male_11/freq_bins/2478-4207
binaural,11,trigger2,male_11,List_2_stim_11,attend,4356-7285,failed_numeric_check,32136,32138,32138,32138,source_padded_2,1.906157066855485e-06,1.8963192403020912e-06,2.5945817583306052e-06,0,0,1956,4727,3249,List_2_stim_11/male_11/freq_bins/4356-7285,List_2_stim_11/male_11/freq_bins/4356-7285
binaural,11,trigger2,male_11,List_2_stim_11,attend,7537-12498,failed_numeric_check,32136,32138,32138,32138,source_padded_2,1.9059025504475358e-06,1.9025710713549415e-06,2.525238102180083e-06,0,0,1538,5042,3147,List_2_stim_11/male_11/freq_bins/7537-12498,List_2_stim_11/male_11/freq_bins/7537-12498
binaural,11,trigger2,male_11,List_2_stim_11,attend,12924-21328,failed_numeric_check,32136,32138,32138,32138,source_padded_2,1.6162349609771809e-06,1.9065274301510726e-06,1.947354640208232e-06,0,0,1240,5277,3514,List_2_stim_11/male_11/freq_bins/12924-21328,List_2_stim_11/male_11/freq_bins/12924-21328
binaural,11,trigger2,female_11,List_2_stim_11,ignore,100-310,failed_numeric_check,32179,32138,32138,32138,source_truncated_41,1.9073353030307771e-06,1.8778880530589959e-06,2.2773772556661243e-06,0,0,1666,5434,2646,List_2_stim_11/female_11/freq_bins/100-310,List_2_stim_11/female_11/freq_bins/100-310
binaural,11,trigger2,female_11,List_2_stim_11,ignore,328-684,failed_numeric_check,32179,32138,32138,32138,source_truncated_41,1.8917535271611996e-06,1.8964933445886345e-06,2.3727885718471953e-06,0,0,1575,5674,2992,List_2_stim_11/female_11/freq_bins/328-684,List_2_stim_11/female_11/freq_bins/328-684
binaural,11,trigger2,female_11,List_2_stim_11,ignore,715-1317,failed_numeric_check,32179,32138,32138,32138,source_truncated_41,1.906884534719211e-06,1.905638981725133e-06,2.739694338060872e-06,0,0,1785,5179,3107,List_2_stim_11/female_11/freq_bins/715-1317,List_2_stim_11/female_11/freq_bins/715-1317
binaural,11,trigger2,female_11,List_2_stim_11,ignore,1369-2390,failed_numeric_check,32179,32138,32138,32138,source_truncated_41,1.900529490228564e-06,1.8824913183834724e-06,2.1508191210273253e-06,0,0,1939,4864,3073,List_2_stim_11/female_11/freq_bins/1369-2390,List_2_stim_11/female_11/freq_bins/1369-2390
binaural,11,trigger2,female_11,List_2_stim_11,ignore,2478-4207,failed_numeric_check,32179,32138,32138,32138,source_truncated_41,1.9061718816715256e-06,1.907238612375295e-06,3.0264244230693294e-06,0,0,1781,5514,2440,List_2_stim_11/female_11/freq_bins/2478-4207,List_2_stim_11/female_11/freq_bins/2478-4207
binaural,11,trigger2,female_11,List_2_stim_11,ignore,4356-7285,failed_numeric_check,32179,32138,32138,32138,source_truncated_41,1.9050260604558389e-06,1.8961386629712251e-06,3.4294131694423413e-06,0,0,1385,5690,2633,List_2_stim_11/female_11/freq_bins/4356-7285,List_2_stim_11/female_11/freq_bins/4356-7285
binaural,11,trigger2,female_11,List_2_stim_11,ignore,7537-12498,failed_numeric_check,32179,32138,32138,32138,source_truncated_41,1.9063522600504257e-06,1.8957782117468014e-06,2.23099787888259e-06,0,0,1678,5077,3257,List_2_stim_11/female_11/freq_bins/7537-12498,List_2_stim_11/female_11/freq_bins/7537-12498
binaural,11,trigger2,female_11,List_2_stim_11,ignore,12924-21328,failed_numeric_check,32179,32138,32138,32138,source_truncated_41,1.87165707643544e-06,9.470871695782535e-07,1.87165707643544e-06,0,0,2520,4089,3428,List_2_stim_11/female_11/freq_bins/12924-21328,List_2_stim_11/female_11/freq_bins/12924-21328
dichotic,12,trigger1,female_12,List_1_stim_12,attend,100-310,failed_numeric_check,31475,31475,31475,31475,same_length,1.8630550187026529e-06,1.8797381216018039e-06,2.1771818765614626e-06,0,0,1638,5322,2419,List_1_stim_12/female_12/freq_bins/100-310,List_1_stim_12/female_12/freq_bins/100-310
dichotic,12,trigger1,female_12,List_1_stim_12,attend,328-684,failed_numeric_check,31475,31475,31475,31475,same_length,1.9059817262245815e-06,1.895910415328217e-06,2.2743616980847037e-06,0,0,1627,5406,2709,List_1_stim_12/female_12/freq_bins/328-684,List_1_stim_12/female_12/freq_bins/328-684
dichotic,12,trigger1,female_12,List_1_stim_12,attend,715-1317,failed_numeric_check,31475,31475,31475,31475,same_length,1.8973095521346295e-06,1.9007170806162321e-06,2.7391583046210144e-06,0,0,1602,5608,2636,List_1_stim_12/female_12/freq_bins/715-1317,List_1_stim_12/female_12/freq_bins/715-1317
dichotic,12,trigger1,female_12,List_1_stim_12,attend,1369-2390,failed_numeric_check,31475,31475,31475,31475,same_length,1.8666699830305333e-06,1.8426716152930567e-06,1.9878128725281385e-06,0,0,1925,5178,2826,List_1_stim_12/female_12/freq_bins/1369-2390,List_1_stim_12/female_12/freq_bins/1369-2390
dichotic,12,trigger1,female_12,List_1_stim_12,attend,2478-4207,failed_numeric_check,31475,31475,31475,31475,same_length,1.9010119700624273e-06,1.8968903390259584e-06,2.1673648475939444e-06,0,0,1614,5582,2632,List_1_stim_12/female_12/freq_bins/2478-4207,List_1_stim_12/female_12/freq_bins/2478-4207
dichotic,12,trigger1,female_12,List_1_stim_12,attend,4356-7285,failed_numeric_check,31475,31475,31475,31475,same_length,1.90474820271902e-06,1.9050328887715295e-06,2.7158122719583844e-06,0,0,1514,5304,2820,List_1_stim_12/female_12/freq_bins/4356-7285,List_1_stim_12/female_12/freq_bins/4356-7285
dichotic,12,trigger1,female_12,List_1_stim_12,attend,7537-12498,failed_numeric_check,31475,31475,31475,31475,same_length,1.9036886200751724e-06,1.8878967935620494e-06,2.302223883532406e-06,0,0,1578,5120,3161,List_1_stim_12/female_12/freq_bins/7537-12498,List_1_stim_12/female_12/freq_bins/7537-12498
dichotic,12,trigger1,female_12,List_1_stim_12,attend,12924-21328,failed_numeric_check,31475,31475,31475,31475,same_length,1.7232316125159741e-06,1.4131581949072825e-06,1.7261724494233022e-06,0,0,2245,4230,3334,List_1_stim_12/female_12/freq_bins/12924-21328,List_1_stim_12/female_12/freq_bins/12924-21328
dichotic,12,trigger1,male_12,List_1_stim_12,ignore,100-310,failed_numeric_check,31660,31475,31475,31475,source_truncated_185,1.9062733613850469e-06,1.897198551148449e-06,2.3331268295123664e-06,0,0,1464,5126,2725,List_1_stim_12/male_12/freq_bins/100-310,List_1_stim_12/male_12/freq_bins/100-310
dichotic,12,trigger1,male_12,List_1_stim_12,ignore,328-684,failed_numeric_check,31660,31475,31475,31475,source_truncated_185,1.9032697693432965e-06,1.9018706112206019e-06,2.5421430365213382e-06,0,0,1349,5470,2862,List_1_stim_12/male_12/freq_bins/328-684,List_1_stim_12/male_12/freq_bins/328-684
dichotic,12,trigger1,male_12,List_1_stim_12,ignore,715-1317,failed_numeric_check,31660,31475,31475,31475,source_truncated_185,1.9068985182002507e-06,1.8726595740758967e-06,2.543122903375661e-06,0,0,1591,5181,3022,List_1_stim_12/male_12/freq_bins/715-1317,List_1_stim_12/male_12/freq_bins/715-1317
dichotic,12,trigger1,male_12,List_1_stim_12,ignore,1369-2390,failed_numeric_check,31660,31475,31475,31475,source_truncated_185,1.9029735653930402e-06,1.8968564603483173e-06,2.4569631733584174e-06,0,0,1375,5479,3028,List_1_stim_12/male_12/freq_bins/1369-2390,List_1_stim_12/male_12/freq_bins/1369-2390
dichotic,12,trigger1,male_12,List_1_stim_12,ignore,2478-4207,failed_numeric_check,31660,31475,31475,31475,source_truncated_185,2.9557726293205633e-06,1.9009517941981358e-06,2.9643184973338066e-06,0,0,1703,5007,3054,List_1_stim_12/male_12/freq_bins/2478-4207,List_1_stim_12/male_12/freq_bins/2478-4207
dichotic,12,trigger1,male_12,List_1_stim_12,ignore,4356-7285,failed_numeric_check,31660,31475,31475,31475,source_truncated_185,1.9012300995768783e-06,3.2311137090346165e-06,3.000803502573035e-06,0,0,1808,4570,3206,List_1_stim_12/male_12/freq_bins/4356-7285,List_1_stim_12/male_12/freq_bins/4356-7285
dichotic,12,trigger1,male_12,List_1_stim_12,ignore,7537-12498,failed_numeric_check,31660,31475,31475,31475,source_truncated_185,1.9024912916165704e-06,1.9061684639609666e-06,2.820387209112596e-06,0,0,1648,4925,3061,List_1_stim_12/male_12/freq_bins/7537-12498,List_1_stim_12/male_12/freq_bins/7537-12498
dichotic,12,trigger1,male_12,List_1_stim_12,ignore,12924-21328,failed_numeric_check,31660,31475,31475,31475,source_truncated_185,1.736642033733915e-06,1.8888741024625233e-06,1.938599091033666e-06,0,0,1246,5258,3260,List_1_stim_12/male_12/freq_bins/12924-21328,List_1_stim_12/male_12/freq_bins/12924-21328
dichotic,12,trigger2,male_12,List_2_stim_12,attend,100-310,failed_numeric_check,31660,31660,31660,31660,same_length,1.8340510976599944e-06,1.8705537030427877e-06,2.6561624437704268e-06,0,0,1291,5740,2387,List_2_stim_12/male_12/freq_bins/100-310,List_2_stim_12/male_12/freq_bins/100-310
dichotic,12,trigger2,male_12,List_2_stim_12,attend,328-684,failed_numeric_check,31660,31660,31660,31660,same_length,1.8975785280872515e-06,1.8763990539127917e-06,2.215653417181329e-06,0,0,1205,5896,2529,List_2_stim_12/male_12/freq_bins/328-684,List_2_stim_12/male_12/freq_bins/328-684
dichotic,12,trigger2,male_12,List_2_stim_12,attend,715-1317,failed_numeric_check,31660,31660,31660,31660,same_length,1.891840781809151e-06,1.8520414499789695e-06,2.447508762770667e-06,0,0,1443,5632,2676,List_2_stim_12/male_12/freq_bins/715-1317,List_2_stim_12/male_12/freq_bins/715-1317
dichotic,12,trigger2,male_12,List_2_stim_12,attend,1369-2390,failed_numeric_check,31660,31660,31660,31660,same_length,1.9067557559537818e-06,1.9072074337600498e-06,2.5434274562030623e-06,0,0,1223,6163,2547,List_2_stim_12/male_12/freq_bins/1369-2390,List_2_stim_12/male_12/freq_bins/1369-2390
dichotic,12,trigger2,male_12,List_2_stim_12,attend,2478-4207,failed_numeric_check,31660,31660,31660,31660,same_length,2.404446533432747e-06,1.90467135041672e-06,2.4573800061489237e-06,0,0,1559,5412,2773,List_2_stim_12/male_12/freq_bins/2478-4207,List_2_stim_12/male_12/freq_bins/2478-4207
dichotic,12,trigger2,male_12,List_2_stim_12,attend,4356-7285,failed_numeric_check,31660,31660,31660,31660,same_length,1.9065714766952624e-06,1.9038248453284723e-06,2.4356880885534338e-06,0,0,1639,5174,3066,List_2_stim_12/male_12/freq_bins/4356-7285,List_2_stim_12/male_12/freq_bins/4356-7285
dichotic,12,trigger2,male_12,List_2_stim_12,attend,7537-12498,failed_numeric_check,31660,31660,31660,31660,same_length,1.9058080198419702e-06,1.9032231719506854e-06,2.6621465423204427e-06,0,0,1551,5205,2946,List_2_stim_12/male_12/freq_bins/7537-12498,List_2_stim_12/male_12/freq_bins/7537-12498
dichotic,12,trigger2,male_12,List_2_stim_12,attend,12924-21328,failed_numeric_check,31660,31660,31660,31660,same_length,1.513322175128451e-06,1.893134339070457e-06,2.0459081966350823e-06,0,0,1092,5806,3052,List_2_stim_12/male_12/freq_bins/12924-21328,List_2_stim_12/male_12/freq_bins/12924-21328
dichotic,12,trigger2,female_12,List_2_stim_12,ignore,100-310,failed_numeric_check,31475,31660,31660,31660,source_padded_185,1.8389986564670835e-06,1.882424129462379e-06,1.8872961931037935e-06,0,0,1738,4999,2876,List_2_stim_12/female_12/freq_bins/100-310,List_2_stim_12/female_12/freq_bins/100-310
dichotic,12,trigger2,female_12,List_2_stim_12,ignore,328-684,failed_numeric_check,31475,31660,31660,31660,source_padded_185,1.898068447303558e-06,1.8985280263450477e-06,2.295461349888228e-06,0,0,1712,4956,3062,List_2_stim_12/female_12/freq_bins/328-684,List_2_stim_12/female_12/freq_bins/328-684
dichotic,12,trigger2,female_12,List_2_stim_12,ignore,715-1317,failed_numeric_check,31475,31660,31660,31660,source_padded_185,1.8952568296981553e-06,1.8747053758261245e-06,2.7471545109847284e-06,0,0,1726,5060,3209,List_2_stim_12/female_12/freq_bins/715-1317,List_2_stim_12/female_12/freq_bins/715-1317
dichotic,12,trigger2,female_12,List_2_stim_12,ignore,1369-2390,failed_numeric_check,31475,31660,31660,31660,source_padded_185,1.895738442669881e-06,1.9030405695730224e-06,2.20685872420745e-06,0,0,1964,4660,3262,List_2_stim_12/female_12/freq_bins/1369-2390,List_2_stim_12/female_12/freq_bins/1369-2390
dichotic,12,trigger2,female_12,List_2_stim_12,ignore,2478-4207,failed_numeric_check,31475,31660,31660,31660,source_padded_185,1.8869704305757296e-06,1.888593139653949e-06,2.3095717338605937e-06,0,0,1710,4617,3286,List_2_stim_12/female_12/freq_bins/2478-4207,List_2_stim_12/female_12/freq_bins/2478-4207
dichotic,12,trigger2,female_12,List_2_stim_12,ignore,4356-7285,failed_numeric_check,31475,31660,31660,31660,source_padded_185,2.8314913436133793e-06,1.9038248453284723e-06,2.8753810852322204e-06,0,0,1644,4529,3468,List_2_stim_12/female_12/freq_bins/4356-7285,List_2_stim_12/female_12/freq_bins/4356-7285
dichotic,12,trigger2,female_12,List_2_stim_12,ignore,7537-12498,failed_numeric_check,31475,31660,31660,31660,source_padded_185,1.9019632517824903e-06,1.9017913004404363e-06,2.26291840021986e-06,0,0,1678,4511,3651,List_2_stim_12/female_12/freq_bins/7537-12498,List_2_stim_12/female_12/freq_bins/7537-12498
dichotic,12,trigger2,female_12,List_2_stim_12,ignore,12924-21328,failed_numeric_check,31475,31660,31660,31660,source_padded_185,1.8383470461458273e-06,1.6123003803159008e-06,1.8245497770408292e-06,0,0,2303,4092,3419,List_2_stim_12/female_12/freq_bins/12924-21328,List_2_stim_12/female_12/freq_bins/12924-21328
